[[{'label': 'positive', 'score': 0.4529440104961395}, {'label': 'neutral', 'score': 0.11041918396949768}, {'label': 'negative', 'score': 0.4366368055343628}]]
[[{'label': 'positive', 'score': 0.39557626843452454}, {'label': 'neutral', 'score': 0.08584710955619812}, {'label': 'negative', 'score': 0.5185766816139221}]]
[[{'label': 'positive', 'score': 0.05659472569823265}, {'label': 'neutral', 'score': 0.03591176122426987}, {'label': 'negative', 'score': 0.907493531703949}]]
[[{'label': 'positive', 'score': 0.12849052250385284}, {'label': 'neutral', 'score': 0.12015803903341293}, {'label': 'negative', 'score': 0.7513514757156372}]]
[[{'label': 'positive', 'score': 0.06922278553247452}, {'label': 'neutral', 'score': 0.15309976041316986}, {'label': 'negative', 'score': 0.7776774764060974}]]
[[{'label': 'positive', 'score': 0.22754639387130737}, {'label': 'neutral', 'score': 0.2147536277770996}, {'label': 'negative', 'score': 0.557699978351593}]]
[[{'label': 'positive', 'score': 0.2247534543275833}, {'label': 'neutral', 'score': 0.137424036860466}, {'label': 'negative', 'score': 0.6378224492073059}]]
[[{'label': 'positive', 'score': 0.2762574255466461}, {'label': 'neutral', 'score': 0.06020643189549446}, {'label': 'negative', 'score': 0.6635361313819885}]]
[[{'label': 'positive', 'score': 0.2509399652481079}, {'label': 'neutral', 'score': 0.10552811622619629}, {'label': 'negative', 'score': 0.6435319185256958}]]
[[{'label': 'positive', 'score': 0.2090916633605957}, {'label': 'neutral', 'score': 0.13539722561836243}, {'label': 'negative', 'score': 0.6555111408233643}]]
[[{'label': 'positive', 'score': 0.180009663105011}, {'label': 'neutral', 'score': 0.09926934540271759}, {'label': 'negative', 'score': 0.7207209467887878}]]
[[{'label': 'positive', 'score': 0.28772321343421936}, {'label': 'neutral', 'score': 0.1403539478778839}, {'label': 'negative', 'score': 0.5719228386878967}]]
[[{'label': 'positive', 'score': 0.1570519059896469}, {'label': 'neutral', 'score': 0.12935058772563934}, {'label': 'negative', 'score': 0.7135974764823914}]]
[[{'label': 'positive', 'score': 0.3395310342311859}, {'label': 'neutral', 'score': 0.10252171754837036}, {'label': 'negative', 'score': 0.5579472780227661}]]
[[{'label': 'positive', 'score': 0.6868172287940979}, {'label': 'neutral', 'score': 0.14450998604297638}, {'label': 'negative', 'score': 0.16867274045944214}]]
[[{'label': 'positive', 'score': 0.2256431132555008}, {'label': 'neutral', 'score': 0.13521115481853485}, {'label': 'negative', 'score': 0.6391456723213196}]]
[[{'label': 'positive', 'score': 0.39494064450263977}, {'label': 'neutral', 'score': 0.24249990284442902}, {'label': 'negative', 'score': 0.3625594675540924}]]
[[{'label': 'positive', 'score': 0.05311614274978638}, {'label': 'neutral', 'score': 0.040460504591464996}, {'label': 'negative', 'score': 0.9064233303070068}]]
[[{'label': 'positive', 'score': 0.198555588722229}, {'label': 'neutral', 'score': 0.10194001346826553}, {'label': 'negative', 'score': 0.6995044350624084}]]
[[{'label': 'positive', 'score': 0.1653188318014145}, {'label': 'neutral', 'score': 0.13667617738246918}, {'label': 'negative', 'score': 0.698004961013794}]]
[[{'label': 'positive', 'score': 0.5034245848655701}, {'label': 'neutral', 'score': 0.09696239233016968}, {'label': 'negative', 'score': 0.39961302280426025}]]
[[{'label': 'positive', 'score': 0.08093954622745514}, {'label': 'neutral', 'score': 0.08093415945768356}, {'label': 'negative', 'score': 0.8381262421607971}]]
[[{'label': 'positive', 'score': 0.41489824652671814}, {'label': 'neutral', 'score': 0.17783960700035095}, {'label': 'negative', 'score': 0.40726208686828613}]]
[[{'label': 'positive', 'score': 0.20341292023658752}, {'label': 'neutral', 'score': 0.1165611520409584}, {'label': 'negative', 'score': 0.6800259351730347}]]
[[{'label': 'positive', 'score': 0.1896209567785263}, {'label': 'neutral', 'score': 0.10106438398361206}, {'label': 'negative', 'score': 0.7093147039413452}]]
[[{'label': 'positive', 'score': 0.2684122622013092}, {'label': 'neutral', 'score': 0.1265937089920044}, {'label': 'negative', 'score': 0.6049940586090088}]]
[[{'label': 'positive', 'score': 0.19459837675094604}, {'label': 'neutral', 'score': 0.1693495512008667}, {'label': 'negative', 'score': 0.6360520720481873}]]
[[{'label': 'positive', 'score': 0.140252947807312}, {'label': 'neutral', 'score': 0.08802694082260132}, {'label': 'negative', 'score': 0.7717200517654419}]]
[[{'label': 'positive', 'score': 0.26943543553352356}, {'label': 'neutral', 'score': 0.1861594170331955}, {'label': 'negative', 'score': 0.5444051623344421}]]
[[{'label': 'positive', 'score': 0.3415406048297882}, {'label': 'neutral', 'score': 0.12932415306568146}, {'label': 'negative', 'score': 0.5291352272033691}]]
[[{'label': 'positive', 'score': 0.37889280915260315}, {'label': 'neutral', 'score': 0.1287621408700943}, {'label': 'negative', 'score': 0.49234503507614136}]]
[[{'label': 'positive', 'score': 0.14577770233154297}, {'label': 'neutral', 'score': 0.07886713743209839}, {'label': 'negative', 'score': 0.7753551602363586}]]
[[{'label': 'positive', 'score': 0.37529635429382324}, {'label': 'neutral', 'score': 0.1543220579624176}, {'label': 'negative', 'score': 0.47038155794143677}]]
[[{'label': 'positive', 'score': 0.16236743330955505}, {'label': 'neutral', 'score': 0.08329323679208755}, {'label': 'negative', 'score': 0.754339337348938}]]
[[{'label': 'positive', 'score': 0.2908188998699188}, {'label': 'neutral', 'score': 0.1352948695421219}, {'label': 'negative', 'score': 0.5738862156867981}]]
[[{'label': 'positive', 'score': 0.13406507670879364}, {'label': 'neutral', 'score': 0.09098368883132935}, {'label': 'negative', 'score': 0.7749512195587158}]]
[[{'label': 'positive', 'score': 0.5809921622276306}, {'label': 'neutral', 'score': 0.13210798799991608}, {'label': 'negative', 'score': 0.2868998944759369}]]
[[{'label': 'positive', 'score': 0.4352777302265167}, {'label': 'neutral', 'score': 0.13168442249298096}, {'label': 'negative', 'score': 0.4330378770828247}]]
[[{'label': 'positive', 'score': 0.15815004706382751}, {'label': 'neutral', 'score': 0.13786789774894714}, {'label': 'negative', 'score': 0.7039820551872253}]]
[[{'label': 'positive', 'score': 0.08590668439865112}, {'label': 'neutral', 'score': 0.05306416377425194}, {'label': 'negative', 'score': 0.8610292077064514}]]
[[{'label': 'positive', 'score': 0.1336764097213745}, {'label': 'neutral', 'score': 0.04167061299085617}, {'label': 'negative', 'score': 0.8246530294418335}]]
[[{'label': 'positive', 'score': 0.14936913549900055}, {'label': 'neutral', 'score': 0.08386073261499405}, {'label': 'negative', 'score': 0.7667701244354248}]]
[[{'label': 'positive', 'score': 0.07987324893474579}, {'label': 'neutral', 'score': 0.06408213078975677}, {'label': 'negative', 'score': 0.856044590473175}]]
[[{'label': 'positive', 'score': 0.47231388092041016}, {'label': 'neutral', 'score': 0.1761666089296341}, {'label': 'negative', 'score': 0.35151952505111694}]]
[[{'label': 'positive', 'score': 0.17566849291324615}, {'label': 'neutral', 'score': 0.09922202676534653}, {'label': 'negative', 'score': 0.7251094579696655}]]
[[{'label': 'positive', 'score': 0.3492042124271393}, {'label': 'neutral', 'score': 0.12350276857614517}, {'label': 'negative', 'score': 0.5272930264472961}]]
[[{'label': 'positive', 'score': 0.1272663027048111}, {'label': 'neutral', 'score': 0.13485877215862274}, {'label': 'negative', 'score': 0.7378749251365662}]]
[[{'label': 'positive', 'score': 0.21020525693893433}, {'label': 'neutral', 'score': 0.07756912708282471}, {'label': 'negative', 'score': 0.7122256755828857}]]
[[{'label': 'positive', 'score': 0.14436884224414825}, {'label': 'neutral', 'score': 0.0935157909989357}, {'label': 'negative', 'score': 0.7621152997016907}]]
[[{'label': 'positive', 'score': 0.5464721918106079}, {'label': 'neutral', 'score': 0.11270544677972794}, {'label': 'negative', 'score': 0.3408224284648895}]]
[[{'label': 'positive', 'score': 0.43359339237213135}, {'label': 'neutral', 'score': 0.13997472822666168}, {'label': 'negative', 'score': 0.42643192410469055}]]
[[{'label': 'positive', 'score': 0.041903674602508545}, {'label': 'neutral', 'score': 0.03054543025791645}, {'label': 'negative', 'score': 0.9275509119033813}]]
[[{'label': 'positive', 'score': 0.5335975885391235}, {'label': 'neutral', 'score': 0.09096784144639969}, {'label': 'negative', 'score': 0.3754344880580902}]]
[[{'label': 'positive', 'score': 0.307058185338974}, {'label': 'neutral', 'score': 0.24358181655406952}, {'label': 'negative', 'score': 0.4493599236011505}]]
[[{'label': 'positive', 'score': 0.21848219633102417}, {'label': 'neutral', 'score': 0.06800942122936249}, {'label': 'negative', 'score': 0.7135083675384521}]]
[[{'label': 'positive', 'score': 0.6734731793403625}, {'label': 'neutral', 'score': 0.1402766853570938}, {'label': 'negative', 'score': 0.1862502098083496}]]
[[{'label': 'positive', 'score': 0.11888312548398972}, {'label': 'neutral', 'score': 0.07291603833436966}, {'label': 'negative', 'score': 0.8082008361816406}]]
[[{'label': 'positive', 'score': 0.454395592212677}, {'label': 'neutral', 'score': 0.2040332704782486}, {'label': 'negative', 'score': 0.3415711224079132}]]
[[{'label': 'positive', 'score': 0.541657030582428}, {'label': 'neutral', 'score': 0.09716438502073288}, {'label': 'negative', 'score': 0.36117857694625854}]]
[[{'label': 'positive', 'score': 0.38187193870544434}, {'label': 'neutral', 'score': 0.14453786611557007}, {'label': 'negative', 'score': 0.4735901653766632}]]
[[{'label': 'positive', 'score': 0.43365299701690674}, {'label': 'neutral', 'score': 0.18926949799060822}, {'label': 'negative', 'score': 0.3770774304866791}]]
[[{'label': 'positive', 'score': 0.13616371154785156}, {'label': 'neutral', 'score': 0.10760829597711563}, {'label': 'negative', 'score': 0.756227970123291}]]
[[{'label': 'positive', 'score': 0.28110578656196594}, {'label': 'neutral', 'score': 0.14609941840171814}, {'label': 'negative', 'score': 0.5727947950363159}]]
[[{'label': 'positive', 'score': 0.2779128849506378}, {'label': 'neutral', 'score': 0.12287221103906631}, {'label': 'negative', 'score': 0.5992148518562317}]]
[[{'label': 'positive', 'score': 0.07303476333618164}, {'label': 'neutral', 'score': 0.12301535904407501}, {'label': 'negative', 'score': 0.8039498925209045}]]
[[{'label': 'positive', 'score': 0.6356068253517151}, {'label': 'neutral', 'score': 0.09586110711097717}, {'label': 'negative', 'score': 0.2685320973396301}]]
[[{'label': 'positive', 'score': 0.35272353887557983}, {'label': 'neutral', 'score': 0.2032078504562378}, {'label': 'negative', 'score': 0.44406867027282715}]]
[[{'label': 'positive', 'score': 0.23537445068359375}, {'label': 'neutral', 'score': 0.13355796039104462}, {'label': 'negative', 'score': 0.6310675740242004}]]
[[{'label': 'positive', 'score': 0.22017492353916168}, {'label': 'neutral', 'score': 0.21113839745521545}, {'label': 'negative', 'score': 0.5686866641044617}]]
[[{'label': 'positive', 'score': 0.2216654121875763}, {'label': 'neutral', 'score': 0.09873215854167938}, {'label': 'negative', 'score': 0.6796023845672607}]]
[[{'label': 'positive', 'score': 0.07353777438402176}, {'label': 'neutral', 'score': 0.03800393268465996}, {'label': 'negative', 'score': 0.888458251953125}]]
[[{'label': 'positive', 'score': 0.15358588099479675}, {'label': 'neutral', 'score': 0.09321626275777817}, {'label': 'negative', 'score': 0.7531978487968445}]]
[[{'label': 'positive', 'score': 0.11781132221221924}, {'label': 'neutral', 'score': 0.07479266822338104}, {'label': 'negative', 'score': 0.8073959946632385}]]
[[{'label': 'positive', 'score': 0.17959590256214142}, {'label': 'neutral', 'score': 0.13425393402576447}, {'label': 'negative', 'score': 0.6861501336097717}]]
[[{'label': 'positive', 'score': 0.21020525693893433}, {'label': 'neutral', 'score': 0.07756912708282471}, {'label': 'negative', 'score': 0.7122256755828857}]]
[[{'label': 'positive', 'score': 0.23532630503177643}, {'label': 'neutral', 'score': 0.09746480733156204}, {'label': 'negative', 'score': 0.6672089099884033}]]
[[{'label': 'positive', 'score': 0.09293261915445328}, {'label': 'neutral', 'score': 0.11289955675601959}, {'label': 'negative', 'score': 0.7941678166389465}]]
[[{'label': 'positive', 'score': 0.2233593612909317}, {'label': 'neutral', 'score': 0.131559357047081}, {'label': 'negative', 'score': 0.6450812816619873}]]
[[{'label': 'positive', 'score': 0.1120796948671341}, {'label': 'neutral', 'score': 0.12634246051311493}, {'label': 'negative', 'score': 0.761577844619751}]]
[[{'label': 'positive', 'score': 0.344072163105011}, {'label': 'neutral', 'score': 0.18674160540103912}, {'label': 'negative', 'score': 0.4691861867904663}]]
[[{'label': 'positive', 'score': 0.3367098271846771}, {'label': 'neutral', 'score': 0.1719946563243866}, {'label': 'negative', 'score': 0.4912954866886139}]]
[[{'label': 'positive', 'score': 0.41187581419944763}, {'label': 'neutral', 'score': 0.11511930823326111}, {'label': 'negative', 'score': 0.47300493717193604}]]
[[{'label': 'positive', 'score': 0.2063814252614975}, {'label': 'neutral', 'score': 0.18769308924674988}, {'label': 'negative', 'score': 0.6059255003929138}]]
[[{'label': 'positive', 'score': 0.7118343114852905}, {'label': 'neutral', 'score': 0.15218769013881683}, {'label': 'negative', 'score': 0.13597802817821503}]]
[[{'label': 'positive', 'score': 0.25898563861846924}, {'label': 'neutral', 'score': 0.299201101064682}, {'label': 'negative', 'score': 0.44181329011917114}]]
[[{'label': 'positive', 'score': 0.24382689595222473}, {'label': 'neutral', 'score': 0.0966145396232605}, {'label': 'negative', 'score': 0.6595585346221924}]]
[[{'label': 'positive', 'score': 0.4679740071296692}, {'label': 'neutral', 'score': 0.197715625166893}, {'label': 'negative', 'score': 0.334310382604599}]]
[[{'label': 'positive', 'score': 0.41934359073638916}, {'label': 'neutral', 'score': 0.1799314320087433}, {'label': 'negative', 'score': 0.4007249176502228}]]
[[{'label': 'positive', 'score': 0.1447424441576004}, {'label': 'neutral', 'score': 0.06565624475479126}, {'label': 'negative', 'score': 0.7896012663841248}]]
[[{'label': 'positive', 'score': 0.1223970577120781}, {'label': 'neutral', 'score': 0.0809820294380188}, {'label': 'negative', 'score': 0.7966209053993225}]]
[[{'label': 'positive', 'score': 0.19420629739761353}, {'label': 'neutral', 'score': 0.4451780319213867}, {'label': 'negative', 'score': 0.36061564087867737}]]
[[{'label': 'positive', 'score': 0.1384468525648117}, {'label': 'neutral', 'score': 0.09720604121685028}, {'label': 'negative', 'score': 0.7643470764160156}]]
[[{'label': 'positive', 'score': 0.20009265840053558}, {'label': 'neutral', 'score': 0.19496333599090576}, {'label': 'negative', 'score': 0.6049439907073975}]]
[[{'label': 'positive', 'score': 0.2564009428024292}, {'label': 'neutral', 'score': 0.1556137651205063}, {'label': 'negative', 'score': 0.5879852771759033}]]
[[{'label': 'positive', 'score': 0.17610251903533936}, {'label': 'neutral', 'score': 0.11739365756511688}, {'label': 'negative', 'score': 0.7065038084983826}]]
[[{'label': 'positive', 'score': 0.22891144454479218}, {'label': 'neutral', 'score': 0.1461917608976364}, {'label': 'negative', 'score': 0.624896764755249}]]
[[{'label': 'positive', 'score': 0.11932232230901718}, {'label': 'neutral', 'score': 0.11864034831523895}, {'label': 'negative', 'score': 0.7620373964309692}]]
[[{'label': 'positive', 'score': 0.4529440104961395}, {'label': 'neutral', 'score': 0.11041918396949768}, {'label': 'negative', 'score': 0.4366368055343628}]]
[[{'label': 'positive', 'score': 0.08860035985708237}, {'label': 'neutral', 'score': 0.11303626745939255}, {'label': 'negative', 'score': 0.7983633279800415}]]
[[{'label': 'positive', 'score': 0.6029282808303833}, {'label': 'neutral', 'score': 0.08702858537435532}, {'label': 'negative', 'score': 0.3100431561470032}]]
[[{'label': 'positive', 'score': 0.14748865365982056}, {'label': 'neutral', 'score': 0.06264135986566544}, {'label': 'negative', 'score': 0.7898699641227722}]]
[[{'label': 'positive', 'score': 0.17911039292812347}, {'label': 'neutral', 'score': 0.15952326357364655}, {'label': 'negative', 'score': 0.66136634349823}]]
[[{'label': 'positive', 'score': 0.15564803779125214}, {'label': 'neutral', 'score': 0.09336582571268082}, {'label': 'negative', 'score': 0.7509860992431641}]]
[[{'label': 'positive', 'score': 0.1825575977563858}, {'label': 'neutral', 'score': 0.2903452515602112}, {'label': 'negative', 'score': 0.5270971655845642}]]
[[{'label': 'positive', 'score': 0.25525975227355957}, {'label': 'neutral', 'score': 0.07227078080177307}, {'label': 'negative', 'score': 0.672469437122345}]]
[[{'label': 'positive', 'score': 0.14114701747894287}, {'label': 'neutral', 'score': 0.07060979306697845}, {'label': 'negative', 'score': 0.7882431149482727}]]
[[{'label': 'positive', 'score': 0.3128374516963959}, {'label': 'neutral', 'score': 0.09661833196878433}, {'label': 'negative', 'score': 0.5905442237854004}]]
[[{'label': 'positive', 'score': 0.07946906983852386}, {'label': 'neutral', 'score': 0.055348917841911316}, {'label': 'negative', 'score': 0.8651820421218872}]]
[[{'label': 'positive', 'score': 0.08917021006345749}, {'label': 'neutral', 'score': 0.10191252082586288}, {'label': 'negative', 'score': 0.8089172840118408}]]
[[{'label': 'positive', 'score': 0.14617502689361572}, {'label': 'neutral', 'score': 0.17800891399383545}, {'label': 'negative', 'score': 0.6758161187171936}]]
[[{'label': 'positive', 'score': 0.4782257676124573}, {'label': 'neutral', 'score': 0.1449667066335678}, {'label': 'negative', 'score': 0.3768075108528137}]]
[[{'label': 'positive', 'score': 0.05384432524442673}, {'label': 'neutral', 'score': 0.07832834869623184}, {'label': 'negative', 'score': 0.867827296257019}]]
[[{'label': 'positive', 'score': 0.131368026137352}, {'label': 'neutral', 'score': 0.24609223008155823}, {'label': 'negative', 'score': 0.622539758682251}]]
[[{'label': 'positive', 'score': 0.3187929689884186}, {'label': 'neutral', 'score': 0.13930371403694153}, {'label': 'negative', 'score': 0.5419033169746399}]]
[[{'label': 'positive', 'score': 0.17399625480175018}, {'label': 'neutral', 'score': 0.09998921304941177}, {'label': 'negative', 'score': 0.7260145545005798}]]
[[{'label': 'positive', 'score': 0.13406507670879364}, {'label': 'neutral', 'score': 0.09098368883132935}, {'label': 'negative', 'score': 0.7749512195587158}]]
[[{'label': 'positive', 'score': 0.19052545726299286}, {'label': 'neutral', 'score': 0.09621555358171463}, {'label': 'negative', 'score': 0.7132589817047119}]]
[[{'label': 'positive', 'score': 0.1187095195055008}, {'label': 'neutral', 'score': 0.13742415606975555}, {'label': 'negative', 'score': 0.7438663840293884}]]
[[{'label': 'positive', 'score': 0.15434576570987701}, {'label': 'neutral', 'score': 0.31186285614967346}, {'label': 'negative', 'score': 0.5337913632392883}]]
[[{'label': 'positive', 'score': 0.12957195937633514}, {'label': 'neutral', 'score': 0.07609417289495468}, {'label': 'negative', 'score': 0.7943338751792908}]]
[[{'label': 'positive', 'score': 0.39493685960769653}, {'label': 'neutral', 'score': 0.16977138817310333}, {'label': 'negative', 'score': 0.43529176712036133}]]
[[{'label': 'positive', 'score': 0.1506361961364746}, {'label': 'neutral', 'score': 0.2510931193828583}, {'label': 'negative', 'score': 0.5982706546783447}]]
[[{'label': 'positive', 'score': 0.1714220494031906}, {'label': 'neutral', 'score': 0.08645711094141006}, {'label': 'negative', 'score': 0.7421208620071411}]]
[[{'label': 'positive', 'score': 0.10667209327220917}, {'label': 'neutral', 'score': 0.08620492368936539}, {'label': 'negative', 'score': 0.8071229457855225}]]
[[{'label': 'positive', 'score': 0.2018701434135437}, {'label': 'neutral', 'score': 0.37563449144363403}, {'label': 'negative', 'score': 0.42249542474746704}]]
[[{'label': 'positive', 'score': 0.414453387260437}, {'label': 'neutral', 'score': 0.14434508979320526}, {'label': 'negative', 'score': 0.4412015676498413}]]
[[{'label': 'positive', 'score': 0.5186411142349243}, {'label': 'neutral', 'score': 0.11400801688432693}, {'label': 'negative', 'score': 0.36735090613365173}]]
[[{'label': 'positive', 'score': 0.19322888553142548}, {'label': 'neutral', 'score': 0.12562108039855957}, {'label': 'negative', 'score': 0.6811500191688538}]]
[[{'label': 'positive', 'score': 0.13732634484767914}, {'label': 'neutral', 'score': 0.0595494844019413}, {'label': 'negative', 'score': 0.803124189376831}]]
[[{'label': 'positive', 'score': 0.1506361961364746}, {'label': 'neutral', 'score': 0.2510931193828583}, {'label': 'negative', 'score': 0.5982706546783447}]]
[[{'label': 'positive', 'score': 0.5212029218673706}, {'label': 'neutral', 'score': 0.18382951617240906}, {'label': 'negative', 'score': 0.2949675917625427}]]
[[{'label': 'positive', 'score': 0.10262930393218994}, {'label': 'neutral', 'score': 0.07572539150714874}, {'label': 'negative', 'score': 0.8216453790664673}]]
[[{'label': 'positive', 'score': 0.14200100302696228}, {'label': 'neutral', 'score': 0.08657127618789673}, {'label': 'negative', 'score': 0.7714276909828186}]]
[[{'label': 'positive', 'score': 0.5014186501502991}, {'label': 'neutral', 'score': 0.12453104555606842}, {'label': 'negative', 'score': 0.3740502595901489}]]
[[{'label': 'positive', 'score': 0.36789798736572266}, {'label': 'neutral', 'score': 0.15399110317230225}, {'label': 'negative', 'score': 0.4781108498573303}]]
[[{'label': 'positive', 'score': 0.2914433181285858}, {'label': 'neutral', 'score': 0.20080430805683136}, {'label': 'negative', 'score': 0.5077523589134216}]]
[[{'label': 'positive', 'score': 0.3466443121433258}, {'label': 'neutral', 'score': 0.12904740869998932}, {'label': 'negative', 'score': 0.5243083238601685}]]
[[{'label': 'positive', 'score': 0.11933930218219757}, {'label': 'neutral', 'score': 0.07428982853889465}, {'label': 'negative', 'score': 0.8063708543777466}]]
[[{'label': 'positive', 'score': 0.153548464179039}, {'label': 'neutral', 'score': 0.11586742103099823}, {'label': 'negative', 'score': 0.7305841445922852}]]
[[{'label': 'positive', 'score': 0.05487190932035446}, {'label': 'neutral', 'score': 0.058576200157403946}, {'label': 'negative', 'score': 0.8865518569946289}]]
[[{'label': 'positive', 'score': 0.3818224370479584}, {'label': 'neutral', 'score': 0.1293395310640335}, {'label': 'negative', 'score': 0.4888380765914917}]]
[[{'label': 'positive', 'score': 0.07305200397968292}, {'label': 'neutral', 'score': 0.03439399227499962}, {'label': 'negative', 'score': 0.892553985118866}]]
[[{'label': 'positive', 'score': 0.527664303779602}, {'label': 'neutral', 'score': 0.10982134938240051}, {'label': 'negative', 'score': 0.36251434683799744}]]
[[{'label': 'positive', 'score': 0.052850671112537384}, {'label': 'neutral', 'score': 0.039635222405195236}, {'label': 'negative', 'score': 0.9075141549110413}]]
[[{'label': 'positive', 'score': 0.3184507489204407}, {'label': 'neutral', 'score': 0.1404382586479187}, {'label': 'negative', 'score': 0.5411109924316406}]]
[[{'label': 'positive', 'score': 0.20811867713928223}, {'label': 'neutral', 'score': 0.09709388017654419}, {'label': 'negative', 'score': 0.6947874426841736}]]
[[{'label': 'positive', 'score': 0.19459748268127441}, {'label': 'neutral', 'score': 0.08818430453538895}, {'label': 'negative', 'score': 0.7172182202339172}]]
[[{'label': 'positive', 'score': 0.31619611382484436}, {'label': 'neutral', 'score': 0.1581205576658249}, {'label': 'negative', 'score': 0.5256833434104919}]]
[[{'label': 'positive', 'score': 0.1609046906232834}, {'label': 'neutral', 'score': 0.11992855370044708}, {'label': 'negative', 'score': 0.7191666960716248}]]
[[{'label': 'positive', 'score': 0.06191349774599075}, {'label': 'neutral', 'score': 0.3653255105018616}, {'label': 'negative', 'score': 0.5727609992027283}]]
[[{'label': 'positive', 'score': 0.11138086766004562}, {'label': 'neutral', 'score': 0.12902933359146118}, {'label': 'negative', 'score': 0.7595898509025574}]]
[[{'label': 'positive', 'score': 0.3415488302707672}, {'label': 'neutral', 'score': 0.21328620612621307}, {'label': 'negative', 'score': 0.4451649487018585}]]
[[{'label': 'positive', 'score': 0.24134626984596252}, {'label': 'neutral', 'score': 0.25226324796676636}, {'label': 'negative', 'score': 0.5063905119895935}]]
[[{'label': 'positive', 'score': 0.22891144454479218}, {'label': 'neutral', 'score': 0.1461917608976364}, {'label': 'negative', 'score': 0.624896764755249}]]
[[{'label': 'positive', 'score': 0.37517985701560974}, {'label': 'neutral', 'score': 0.08091225475072861}, {'label': 'negative', 'score': 0.5439079403877258}]]
[[{'label': 'positive', 'score': 0.05311614274978638}, {'label': 'neutral', 'score': 0.040460504591464996}, {'label': 'negative', 'score': 0.9064233303070068}]]
[[{'label': 'positive', 'score': 0.18641483783721924}, {'label': 'neutral', 'score': 0.07324807345867157}, {'label': 'negative', 'score': 0.7403370141983032}]]
[[{'label': 'positive', 'score': 0.4251256287097931}, {'label': 'neutral', 'score': 0.09799204766750336}, {'label': 'negative', 'score': 0.47688230872154236}]]
[[{'label': 'positive', 'score': 0.1791313737630844}, {'label': 'neutral', 'score': 0.08830715715885162}, {'label': 'negative', 'score': 0.732561469078064}]]
[[{'label': 'positive', 'score': 0.19776712357997894}, {'label': 'neutral', 'score': 0.11771706491708755}, {'label': 'negative', 'score': 0.6845157742500305}]]
[[{'label': 'positive', 'score': 0.44395533204078674}, {'label': 'neutral', 'score': 0.07522314786911011}, {'label': 'negative', 'score': 0.4808216094970703}]]
[[{'label': 'positive', 'score': 0.41106295585632324}, {'label': 'neutral', 'score': 0.16932165622711182}, {'label': 'negative', 'score': 0.41961535811424255}]]
